CODI_CAPA,NOM_CAPA_CAT,NOM_CAPA_CAST,NOM_CAPA_ANG,COORD_X,COORD_Y,EQUIPAMENT,TELEFON,ADRECA
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428553.872,4583335.162,Bar musical Cafe Socity,934144875,C Madrazo 135
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428554.853,4583179.228,Bar Cafe Universal,932013596,Maria Cubi 182
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428566.552,4583193.635,Bar musical Sottotono,934140376,C Amigo 37
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428575.531,4583095.891,Bar musical Yabba Dabba Club,null,Avenir 63
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428581.53,4583177.762,Bar Musical Alkimia,null,C Amigo 35
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428607.616,4583203.614,Bar musical Bubblic Bar,934145401,C Maria Cubi 183
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428621.264,4584285.532,Bar musical Siddhara,null,Padua 68
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428632.276,4583222.513,Bar Musical Minimal,933620200,C Maria Cubi 173
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428662.275,4583118.552,Eternity Cafe,935341225,C Amigo 22*24
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428665.933,4583840.054,Bar musical La Rosa,934146166,C Brusi 39
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428676.572,4583189.161,Bar musical Bocayma,932379408,Avenir 50
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428681.24,4583289.006,Bar musical Marcel,932098948,C Santalo 42
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428703.907,4582001.969,Bar musical Salsa Paraiso,933220141,Rocafort 227
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428711.167,4581994.567,Antibiotic,933223266,Rocafort 225
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428730.064,4583275.065,Bar musical The End,932003942,C Santalo 34
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428733.892,4580289.357,Bar Musical The Real Club Danzatoria *P Espanyol,null,Av Av Francesc Ferrer Guardia 25
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428733.892,4580289.357,Restaurant Barcelona Seven Dreams *Poble Espanyol,933254604,Av Francesc Ferrer Guardia 13
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428733.892,4580289.357,Restaurant Bodeguita del Poble *Poble Espanyol,934246110,Av Francesc Ferrer Guardia 25
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428733.892,4580289.357,Restaurant Cafeteria Boria Cafe *Poble Espanyol,933251155,Av Francesc Ferrer Guardia 13*27
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428740.45,4582567.569,Bar musical Juan Sebastian Bar,null,C Comte Borrell 296
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428817.143,4583065.354,Bar musical Flann O'Brien's,932011606,C Casanova 264
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428824.36,4583057.929,Bar musical Novo,934302838,C Casanova 262
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428837.505,4583359.498,Bar Musical Breston,932017144,Maria Cubi 111
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428845.655,4581856.911,Bar musical A viva voz,934194081,Rocafort 187
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428845.713,4583365.79,Half & Half,932097228,C Maria Cubi 105
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428854.112,4583777.303,Bar musical El Local,932186294,Sant Eusebi 36
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428870.323,4583322.508,Bar musical Soho,934531504,Avenir 0025
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',428899.244,4584110.455,Bar Musical Distrito Cinco,932374827,Pl Mane i Flaquer 9
